playername,position,kills,deaths,assists,dpm,damageshare,wardsplaced,wpm,visionscore,vspm,totalgold,earnedgold,earned gpm,damagetochampions,minionkills,monsterkills,result,win_percent
Dun,mid,4.375,1.9249999999999998,8.399999999999999,799.5053,0.17953634999999998,6.475,0.3547,15.224999999999998,0.815575,8102.849999999999,5686.625,315.12487500000003,14384.3,128.27499999999998,3.5,1.0,0.0
Dunks,jng,2.8,2.3625,5.075,460.5681625,0.140525,2.1875,0.1097875,22.924999999999997,1.1186,7682.062499999999,5018.5625,246.498525,9389.975,20.037499999999998,107.44999999999999,0.375,0.0
Duoking1,sup,0.8647058823529411,2.4156862745098038,6.547058823529412,292.8941901960784,0.07874348313725489,24.225490196078432,1.1506117647058822,54.929411764705875,2.584829411764706,5476.841176470588,2704.3058823529414,128.71933333333334,6478.431372549019,23.607843137254903,0.6862745098039216,0.6078431372549019,0.0
Duro,sup,0.6030769230769231,2.0343589743589745,6.969743589743589,180.2972158974359,0.057238863641025636,40.96205128205128,1.685605641025641,84.87179487179488,3.5032215384615384,6054.422564102563,2914.4497435897433,123.46801076923077,4206.281538461538,28.59384615384615,0.1276923076923077,0.5282051282051282,0.43243243243243246
ECSTASSY,bot,3.8499999999999996,1.4636363636363634,4.04090909090909,709.8065181818182,0.18440927272727273,7.668181818181818,0.3544,20.68181818181818,0.9493681818181817,9847.25,6986.0,319.8123909090909,15757.699999999999,185.59545454545452,10.881818181818181,0.5909090909090909,0.0
EGO,jng,4.0,3.0,9.142857142857142,297.02831428571426,0.13541342857142857,14.428571428571429,0.4076,61.857142857142854,1.895,11657.42857142857,7467.857142857143,240.9348,9416.714285714286,36.857142857142854,141.0,0.42857142857142855,0.0
EL,jng,1.5666666666666667,3.7222222222222223,5.977777777777778,322.15675555555555,0.14981682777777777,12.122222222222222,0.40870666666666666,47.955555555555556,1.5818066666666666,9481.888888888889,5534.511111111111,183.53469111111113,9809.522222222222,24.522222222222222,133.94444444444446,0.32222222222222224,0.0
EL ZORA1,top,1.8780487804878045,2.0317073170731708,3.534146341463414,584.8819951219513,0.17399558536585366,7.665853658536585,0.3354707317073171,21.836585365853658,0.9376341463414634,9250.329268292682,6255.541463414634,272.8376487804878,13469.41707317073,179.2512195121951,10.43170731707317,0.5609756097560976,0.0
EMENES,mid,3.4095890410958907,2.0945205479452054,5.565753424657534,658.9182232876713,0.24621230684931508,11.793150684931506,0.4247890410958904,36.175342465753424,1.2954465753424658,11685.876712328767,8015.0698630136985,291.08748219178085,17976.01506849315,227.75753424657535,8.83972602739726,0.726027397260274,0.6981132075471698
ESCIK,mid,2.552307692307692,1.7446153846153845,3.8769230769230765,670.9399938461538,0.18758910476923077,8.27076923076923,0.3620630769230769,26.50307692307692,1.14346,9538.264615384614,6543.74,284.96425230769233,15564.499999999998,195.3753846153846,5.955384615384615,0.5076923076923077,0.0
EU Red,bot,3.5823529411764703,1.8735294117647057,3.849999999999999,639.0036852941176,0.19151116764705883,8.48235294117647,0.3961764705882353,26.7235294117647,1.2275,9849.617647058823,7019.311764705882,326.8432411764706,13945.25588235294,188.50588235294117,16.552941176470586,0.5588235294117647,0.0
EasyLove,bot,3.8405797101449277,3.1594202898550723,6.6521739130434785,652.7909260869566,0.2541729275362319,15.44927536231884,0.4590463768115942,39.710144927536234,1.174991304347826,14090.072463768116,9757.391304347826,291.61605072463766,22361.318840579712,271.84057971014494,13.652173913043478,0.4782608695652174,0.47368421052631576
Eckas,jng,1.3078947368421052,1.7407894736842102,5.526315789473683,300.85061710526315,0.09720198065789472,8.952631578947368,0.36964078947368423,38.12236842105263,1.5839631578947369,7830.5960526315785,4746.488157894736,200.95574078947368,7234.656578947369,19.35131578947368,113.15131578947368,0.4342105263157895,0.0
Eddie,bot,4.476744186046512,2.2674418604651163,4.72093023255814,702.0299837209302,0.2949222906976744,13.430232558139535,0.42479651162790694,42.77906976744186,1.344725581395349,14413.953488372093,10261.348837209302,323.2136104651163,22699.232558139534,289.1162790697674,20.5,0.5348837209302325,0.0
Edvard,sup,0.4666666666666666,3.6166666666666667,6.3,170.7274,0.04674415666666667,28.583333333333332,1.1602333333333332,66.5,2.66685,5876.266666666666,2664.433333333333,107.74296666666667,4109.816666666667,26.25,0.0,0.3333333333333333,0.0
Effort,sup,0.3398907103825136,2.2131147540983607,5.655191256830601,136.82365027322405,0.0605594225136612,52.15355191256831,1.858445355191257,103.64043715846995,3.622191256830601,6712.950819672131,2972.6956284153002,104.76632349726776,3894.667213114754,31.23989071038251,0.19672131147540983,0.34972677595628415,0.2815533980582524
Efias,sup,0.6681818181818181,1.893181818181818,6.077272727272727,177.92782272727274,0.06020760772727273,31.022727272727273,1.329259090909091,68.93409090909091,2.9656659090909088,5444.95,2425.1499999999996,106.21007954545453,4148.88409090909,19.552272727272726,0.1590909090909091,0.5454545454545454,0.0
Egetz,bot,0.0,2.8,4.199999999999999,660.2098,0.1919106,14.7,0.8811,29.4,1.7622,4221.0,1985.8999999999999,119.035,11014.5,14.0,0.0,0.0,0.0
Egetz,sup,1.1083333333333334,3.927777777777777,7.116666666666666,324.7658388888889,0.08249826083333334,20.552777777777777,0.9778555555555557,44.91666666666666,2.1304444444444446,5467.991666666666,2763.95,135.21273055555557,6659.158333333333,32.29722222222222,0.4861111111111111,0.3055555555555556,0.0
Eika,mid,2.8736842105263154,1.657894736842105,3.997368421052631,586.0557302631579,0.19533547894736839,10.573684210526315,0.45523684210526316,29.289473684210527,1.251707894736842,9461.025,6439.898684210526,277.5647697368421,13735.611842105262,190.7407894736842,7.313157894736841,0.4868421052631579,0.0
Eisley,bot,2.6028169014084503,1.9028169014084506,3.6084507042253517,612.1559535211267,0.19182192676056337,9.169014084507042,0.41936901408450705,30.997183098591545,1.3813,9709.581690140843,6833.685915492957,304.80840140845066,14115.361971830986,193.04225352112675,14.285915492957745,0.39436619718309857,0.0
EliWood,sup,0.35,2.2399999999999998,6.789999999999999,177.03199,0.060046756,33.739999999999995,1.5511599999999999,71.74999999999999,3.2847700000000004,5248.74,2396.73,112.21441,3874.29,32.269999999999996,0.0,0.4,0.0
Eliass,mid,2.4499999999999997,2.5083333333333333,4.958333333333333,770.6306666666666,0.1970544333333333,7.349999999999999,0.330425,17.325,0.7710083333333334,8798.533333333333,5903.858333333333,261.38446666666664,17588.666666666668,173.6583333333333,3.033333333333333,0.3333333333333333,0.0
Elijah,top,2.5,1.1999999999999997,4.049999999999999,588.6450214285715,0.14999239999999997,7.299999999999999,0.3227357142857143,24.699999999999996,1.0737928571428572,9276.699999999999,6324.65,279.55895,12979.199999999999,187.45,3.35,0.5,0.0
Elio,sup,0.9689922480620154,3.2790697674418605,10.542635658914728,214.7513891472868,0.08462062170542636,64.82945736434108,1.992275968992248,115.49612403100775,3.5652937984496127,8490.496124031008,4261.3178294573645,132.02867829457364,6981.728682170543,52.16279069767442,0.4573643410852713,0.627906976744186,0.47368421052631576
Elk,bot,5.258992805755396,2.241007194244604,6.18705035971223,755.7940176258992,0.3019336079136691,16.050359712230215,0.5045460431654676,50.51798561151079,1.5739730215827339,14686.48561151079,10535.053956834532,333.16419820143886,24309.11510791367,271.11870503597123,17.658273381294965,0.6798561151079137,0.6798561151079137
Ellim,jng,2.440677966101695,3.3559322033898304,7.135593220338983,428.4095338983051,0.18415423220338983,17.271186440677965,0.542035593220339,51.74576271186441,1.6288305084745762,11052.559322033898,6940.4915254237285,219.3340033898305,13644.71186440678,31.661016949152543,164.01694915254237,0.3389830508474576,0.2
Elyoya,jng,2.4723926380368098,2.754601226993865,7.914110429447852,324.3343963190184,0.1387054509202454,13.079754601226995,0.41513742331288345,51.760736196319016,1.6304128834355827,10633.067484662577,6523.490797546012,208.5697865030675,10266.0245398773,25.466257668711656,147.16564417177915,0.4662576687116564,0.4662576687116564
Emo,mid,4.2317073170731705,2.3292682926829267,5.804878048780488,591.9502073170731,0.22723834146341465,13.451219512195122,0.40393048780487806,38.451219512195124,1.1468731707317072,13861.524390243903,9605.0,294.3181451219512,19545.89024390244,278.8536585365854,11.670731707317072,0.6097560975609756,0.47368421052631576
Emp,jng,1.8846153846153844,2.046153846153846,4.523076923076923,439.99602307692305,0.13003491846153845,5.3307692307692305,0.23906153846153846,27.94615384615384,1.2196153846153845,8132.384615384615,5149.846153846154,223.66852307692307,10394.138461538461,22.776923076923076,132.08461538461538,0.38461538461538464,0.0
Empty,bot,2.753333333333333,2.473333333333333,3.6399999999999997,604.5123666666666,0.185606862,9.753333333333332,0.4314266666666667,29.913333333333334,1.3176933333333334,9321.853333333333,6341.253333333332,277.66858666666667,14419.533333333333,182.32666666666665,10.826666666666664,0.2,0.0
EnHoa,sup,0.75,4.472222222222222,6.361111111111111,148.39020833333333,0.07740038611111111,33.72222222222222,1.15205,77.80555555555556,2.635466666666667,6634.777777777777,2821.527777777778,94.94804166666667,4372.944444444444,30.694444444444443,0.3333333333333333,0.1111111111111111,0.1111111111111111
Endz,bot,3.541176470588235,2.0999999999999996,3.4999999999999996,501.7450882352941,0.16982049411764705,6.5058823529411764,0.30062941176470587,20.094117647058823,0.9114411764705883,9309.588235294117,6482.411764705881,297.78292352941173,10865.4,181.21764705882353,11.817647058823528,0.4117647058823529,0.0
Endz,sup,0.775,3.25,5.1499999999999995,222.01579999999998,0.0699618175,23.449999999999996,1.091725,52.875,2.4628214285714285,5215.525,2467.2,117.68185714285714,4601.7,28.525,0.25,0.25,0.0
Enigma,mid,2.8,2.3999999999999995,5.2,781.6519571428571,0.2002358,7.7,0.34782857142857143,21.199999999999996,0.9593857142857143,8527.8,5602.199999999999,252.4092,17270.6,166.29999999999998,3.3999999999999995,0.42857142857142855,0.0
Enosh,bot,2.7895522388059697,1.457462686567164,3.1970149253731344,589.2014477611941,0.1888696119402985,12.448507462686566,0.5403619402985075,30.6955223880597,1.3208246268656716,9819.171641791045,6837.0932835820895,296.7209828358209,13771.941044776118,203.21417910447758,13.780597014925373,0.39552238805970147,0.0
Enso,sup,0.7,2.2142857142857144,9.2,182.09921428571428,0.07902371571428571,50.128571428571426,1.6307785714285714,95.01428571428572,3.1006628571428574,7350.742857142857,3376.4142857142856,113.59099714285715,5521.342857142857,27.071428571428573,0.14285714285714285,0.4857142857142857,0.4857142857142857
Enthralled,bot,3.5622222222222217,3.0488888888888885,4.557777777777778,699.9082644444444,0.18353825622222222,11.9,0.5525711111111111,27.828888888888887,1.2953466666666666,8330.622222222222,5625.262222222222,274.8217,14386.415555555555,141.5711111111111,5.63111111111111,0.4666666666666667,0.0
Entrust,sup,0.6,4.4,4.6,215.34561,0.12167778,27.3,1.0887499999999999,72.7,2.978,5595.9,2387.0,97.73663,5100.0,27.9,0.0,0.1,0.0
Enty,sup,0.8059701492537313,1.8805970149253732,10.059701492537313,202.78952985074625,0.0929986432835821,44.701492537313435,1.5043835820895524,89.71641791044776,2.981231343283582,7500.776119402985,3575.1492537313434,123.01994328358208,5941.388059701492,23.08955223880597,0.417910447761194,0.6716417910447762,0.0
Envy,mid,3.318681318681319,2.5604395604395602,5.791208791208791,585.6482494505494,0.282721978021978,15.615384615384615,0.44296593406593404,44.747252747252745,1.2473076923076922,14224.725274725275,9613.032967032967,271.0668901098901,20904.0989010989,286.75824175824175,10.10989010989011,0.46153846153846156,0.0
Envy Carry,mid,3.1111111111111107,2.061111111111111,3.9666666666666663,464.4448888888889,0.15819062777777776,8.672222222222222,0.4269611111111111,20.455555555555556,1.0023888888888888,8297.449999999999,5622.866666666666,271.9875333333333,9745.71111111111,151.66666666666666,6.883333333333333,0.5,0.0
Envyy,bot,3.060431654676259,2.7,3.3625899280575537,579.4069043165467,0.27934402805755393,12.96978417266187,0.4060230215827338,36.80431654676259,1.1444309352517985,13146.672661870503,8971.995683453237,278.33490863309356,19039.905755395685,284.29352517985615,14.846762589928057,0.33093525179856115,0.3235294117647059
Ephekles,sup,0.19444444444444445,2.216666666666667,6.611111111111111,173.80367777777778,0.05948985777777777,32.27777777777778,1.571888888888889,61.21111111111111,2.9917833333333332,4770.383333333333,2079.5833333333335,103.22180555555556,3505.95,21.466666666666665,0.19444444444444445,0.3888888888888889,0.0
Eradan,top,2.2135135135135133,2.6297297297297297,2.781081081081081,503.83185945945945,0.15783703486486483,9.118918918918919,0.4076135135135135,26.789189189189187,1.1890108108108108,8843.45945945946,5914.678378378378,264.192072972973,11393.635135135135,168.85135135135135,4.0675675675675675,0.5135135135135135,0.0
Erdote,sup,0.46907216494845355,1.8185567010309276,7.0577319587628855,229.33413402061856,0.062261739587628866,35.360824742268036,1.5763721649484534,71.4721649484536,3.2060505154639176,5598.556701030928,2710.0752577319586,124.75415463917525,4979.778350515463,24.355670103092784,0.10103092783505153,0.6082474226804123,0.0
Erha,mid,2.3552941176470585,1.844705882352941,4.158823529411765,564.7666364705883,0.18498318588235294,7.452941176470588,0.3346823529411765,24.294117647058822,1.0920976470588235,8752.091764705881,5860.795294117646,267.3699176470588,12606.176470588236,175.55999999999997,6.423529411764706,0.4588235294117647,0.0
Erha,sup,0.65,2.05,8.249999999999998,212.73010714285715,0.057536445,36.8,1.6430428571428572,72.05,3.2097142857142855,5847.05,2959.7,137.5473857142857,4858.3,32.9,0.049999999999999996,0.7857142857142857,0.0
Erixen,mid,2.8,2.0999999999999996,3.1499999999999995,553.10695,0.20845545,5.6,0.25575,20.65,0.9419500000000001,8947.75,6083.0,278.3269,12159.699999999999,183.39999999999998,7.699999999999999,0.5,0.0
Ermin,sup,1.1375,2.8437499999999996,9.274999999999999,258.8133125,0.059712716874999995,32.199999999999996,1.47795625,64.05,2.95231875,5708.631249999999,2886.75625,137.32925625000001,5474.875,18.76875,0.30625,0.5,0.0
Erolle,mid,2.697560975609756,1.4512195121951217,3.7560975609756095,604.3477731707317,0.18653685365853656,5.7195121951219505,0.25054390243902436,15.963414634146341,0.6897146341463415,9246.026829268292,6235.275609756097,270.83436829268294,14245.39268292683,183.07560975609755,13.180487804878048,0.5121951219512195,0.0
Eugeo,mid,2.6770833333333335,2.71875,4.8125,531.9416072916666,0.24625291666666668,14.708333333333334,0.46288854166666665,35.0,1.0974052083333332,12074.947916666666,7950.729166666667,249.5790614583333,17122.53125,255.03125,6.15625,0.34375,0.0
EvanRL,bot,2.9499999999999997,2.05,4.3,559.9853214285714,0.1604447,6.799999999999999,0.31924285714285716,16.099999999999998,0.7530857142857144,9155.8,6368.75,297.9529357142857,12065.35,178.75,8.25,0.5,0.0
Evanlai,jng,1.9923076923076921,2.7461538461538457,6.3538461538461535,478.02495384615384,0.12189351999999999,3.338461538461538,0.15569230769230769,19.923076923076923,0.9261923076923076,7715.130769230769,4852.723076923076,219.86113076923078,11075.830769230768,10.930769230769231,120.39999999999999,0.3076923076923077,0.0
Evanlai,sup,1.4,2.0999999999999996,0.7,623.9923,0.21983219999999998,1.4,0.0768,17.5,0.9597,6895.7,4470.9,245.1823,11378.5,14.7,114.8,0.0,0.0
Ever,bot,1.88,2.4199999999999995,2.0199999999999996,499.63570571428573,0.17871294,6.319999999999999,0.30576000000000003,22.04,1.0496571428571428,8342.96,5638.5599999999995,269.66990571428573,10572.7,179.77999999999997,8.979999999999999,0.17142857142857143,0.0
Evi,top,2.8613138686131387,3.2554744525547443,6.299270072992701,554.4354503649636,0.21152578467153285,12.167883211678832,0.39257080291970803,32.5985401459854,1.0392766423357664,11537.817518248175,7457.598540145986,241.27495620437958,17113.75912408759,214.1021897810219,6.781021897810219,0.6058394160583942,0.43529411764705883
Excelsis,jng,1.4,3.436363636363636,6.872727272727272,411.0311727272727,0.11170771818181818,5.9818181818181815,0.28092727272727275,21.509090909090904,0.9990272727272728,6727.445454545454,3914.3363636363633,180.32126363636362,8988.190909090908,13.554545454545451,77.38181818181818,0.2727272727272727,0.0
Execute,sup,0.6061068702290077,3.4175572519083968,7.806106870229008,178.79663740458014,0.0747159206870229,56.238931297709925,1.8898206106870228,96.37480916030535,3.248316030534351,7167.545801526718,3301.309923664122,112.90280305343512,5280.660305343511,32.25496183206106,0.183206106870229,0.40458015267175573,0.3645833333333333
